Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
2033,3,85,18,6224.63049516449,8272.67702755516,12121.8299510934,17355.1517365287,18906.3988770035,2166.8671299276,7664.87250921568,6569.04342021281,24057.1449763332
2034,3,85,19,6134.36591113343,8015.97452676049,12146.0349592025,16973.9760070072,18099.5753236232,2064.10963010391,7356.62070157748,6260.54836824286,23527.75096853
2035,3,85,20,5882.06441280722,7617.11555576537,11888.5648768695,16505.4092261752,17073.9252791931,1983.23194189841,6958.93645218836,5951.87901404058,22716.7194341358
2036,3,85,21,5666.86434726481,7425.30074548193,11405.3346114096,16107.5953279234,16038.8168388728,1922.24187009234,6500.12909307611,5722.54741333384,22094.979342733
2037,3,85,22,5560.35955921433,7164.89893853816,10729.7703384172,15771.1658016743,15104.6637879096,1879.47265429044,6070.7434382836,5612.72987090187,21637.4372755073
2038,3,85,23,5513.3737963383,7036.94170816735,10342.5375403176,15643.2999084202,14663.5766444993,1845.70851837537,5914.34128318487,5546.82943044274,21646.1530369456
2039,3,85,24,5540.47156184821,7008.84460005831,10050.0892400932,15589.1712434448,14373.7852364472,1843.07933286612,5818.76721894434,5551.56419323486,21674.212697733
2040,3,86,1,5584.18812670914,6962.34644595975,9884.72698651717,15650.5461656255,14259.5831838961,1862.19357230274,5837.53621807785,5623.51330582074,21919.4400026697
2041,3,86,2,5741.05031797455,7067.12807783891,9719.5119381787,15889.6696918905,14451.5149690509,1896.13519766523,6008.23190463251,5825.28939082049,22454.6845162395
2042,3,86,3,5935.85611664572,7315.54523287864,9731.9299530629,16283.391311588,14900.4303543307,1970.44807014126,6343.4182521508,6111.38425970447,23159.4821727224
2043,3,86,4,6153.57495998814,7416.9121472,9862.42340425255,16737.0829913193,15208.9242448142,2047.69498302966,6648.78064281686,6407.49080449161,23876.0198747362
2044,3,86,5,6177.49534996901,7570.16523359484,10229.244009638,16965.6074361257,15320.1972373017,2109.25551551564,6798.2457900865,6545.89215144517,24389.0036123653
2045,3,86,6,6132.83628532957,7620.63354478094,10484.5165310748,16959.1851004279,15242.2346010487,2136.79112774371,6707.29289659689,6543.54758346666,24124.3306919865
2046,3,86,7,5919.82204102157,7546.74140374954,11003.8675623591,16874.0622939321,15072.4085906649,2117.46744740089,6544.27304969885,6434.32476555423,23552.5675702107
2047,3,86,8,5843.29906680489,7515.17677480685,11233.4899797026,16779.0080336334,14816.0526695752,2077.27976060235,6400.19937671403,6230.75678545201,23034.8979282098
2048,3,86,9,5665.4166865505,7481.09755939428,11370.3836572935,16676.5143068419,14796.1777307093,2031.20719291233,6257.33580239194,6061.69315029059,22524.5919875312
2049,3,86,10,5549.81739081778,7410.05180827,11370.72037685,16547.5427491631,14664.3942343144,1983.28798668166,6156.21819138634,5815.25131701351,22067.1237528146
2050,3,86,11,5417.06059461045,7274.71944747497,11166.264575274,16488.2403463508,14537.149750194,1937.18834266116,6107.73817050354,5664.80247862017,21639.9194036522
2051,3,86,12,5375.63977261396,7298.08965260586,11012.4426164858,16479.3295204504,14819.6266127755,1942.4746204742,6198.81657173434,5615.30945426688,21267.8697898408
2052,3,86,13,5368.70678304408,7358.46803999166,10935.2695249661,16470.9104884669,15228.625410548,1953.21238009208,6275.40851706776,5621.5108966226,21364.4635558987
2053,3,86,14,5422.56172208674,7457.94762260092,10823.0210689429,16664.68145836,15941.3910803332,1971.79216758399,6501.94145506662,5756.85492197592,21588.3441248935
2054,3,86,15,5425.56732089556,7484.9546400658,10828.6074581086,16836.2452592509,16505.2487277466,1995.415269164,6754.16440732803,5825.08477265444,21645.4701653014
2055,3,86,16,5586.82922655664,7636.92575033255,10891.9740904519,17113.8252596151,17413.7072364304,2054.96914905508,7092.41527784497,6070.49295240105,22092.3286869697
2056,3,86,17,5800.54757294126,7762.30701822017,11017.0574723093,17293.5571564465,18065.046333192,2076.4293120779,7424.60534163953,6257.31514814276,22759.0354658571
2057,3,86,18,5766.46264717335,7633.60940042106,11492.2366675018,17243.5833952889,17900.5732550407,2014.02711517562,7345.30197225211,6157.24640916237,22464.4343335998
2058,3,86,19,5551.00440675968,7332.47497694938,11649.53079653,16958.4298247319,17323.3596923901,1935.67874966245,7140.79034393364,5905.49405096763,21814.5323225196
2059,3,86,20,5354.38750295288,6960.08478297847,11486.440793225,16608.6614943933,16534.0056114678,1844.1949396368,6812.19679582518,5597.90506813119,20953.6349987485
2060,3,86,21,5166.905915298,6708.7126986514,11197.6255084882,16286.1386964736,15713.7586617529,1762.28668752872,6434.7795661382,5343.3113709223,20152.0039868374
2061,3,86,22,4941.25234939699,6502.47776299338,10757.6525832583,16006.8421609724,14995.1788159558,1724.2525205245,6133.87706931262,5155.86991408656,19555.6084896524
2062,3,86,23,4899.09243216543,6374.25196453832,10397.3758996486,15829.0186971346,14503.040499414,1687.04482447373,5867.22159399479,5045.54894093504,19346.6860501179
2063,3,86,24,4855.44541217615,6386.74070498086,10122.3935596584,15724.9407907202,14116.1078158572,1672.72852125481,5658.85253171925,4985.97885787262,19287.1511264498
2064,3,87,1,4844.59679021314,6352.77906854601,9977.31588504007,15686.1686370822,13835.0400092888,1682.84059943087,5559.00251391204,4997.77235959572,19340.2311457212
2065,3,87,2,4866.05041288506,6440.83231598391,9863.43134323502,15797.3013967324,13817.5701093715,1718.56706138593,5580.72570528348,5099.51488858482,19810.5451617737
2066,3,87,3,5010.77008667427,6654.88077319832,9930.22375832637,15993.574228841,14037.6231392085,1777.11965346451,5760.58061523727,5299.54753753722,20437.8114384263
2067,3,87,4,5229.81326147892,6767.71193708585,10054.6598164079,16219.8110560231,14243.6301117346,1875.97425638532,5865.60519615384,5547.72656272878,21116.1203767074
2068,3,87,5,5480.63850590109,6988.423714372,10183.1404183206,16497.070609219,14704.2869679202,1966.47243889067,6194.60416679926,5843.40743893864,21930.9289165727
2069,3,87,6,5675.13003830965,7122.5129032504,10186.9989436331,16666.6770631652,15075.6153181671,2038.2458133094,6392.05099211085,6053.32976848183,22495.4982988301
2070,3,87,7,5703.58920472086,7129.15410906222,10362.9218889727,16682.9692846279,15163.9011697137,2052.87349872167,6483.97124235515,6119.43287026624,22231.2545356318
2071,3,87,8,5666.07712154948,7152.26212553751,10562.1536427825,16622.1311516996,15203.786291148,2061.92477481411,6438.66005808541,6135.89635234334,21984.6665106221
2072,3,87,9,5620.36757219222,7112.85965018653,10652.3796477319,16583.8954966326,15127.6305795284,2007.87435337945,6477.71266849582,6029.96140962195,21700.7988436187
2073,3,87,10,5402.83298199297,6997.34884508492,10694.1231546817,16536.105551768,14863.3242527305,1915.20330581009,6413.91098152234,5763.93100964297,21169.8007320828
2074,3,87,11,5294.67143305177,6835.92028473107,10609.3008669918,16472.3444936046,14839.0346940157,1850.35998948257,6400.65361410845,5513.23192971364,20670.5664752594
2075,3,87,12,5162.59079298326,6751.12770029243,10590.7878040484,16492.2518684568,14912.138642475,1819.18611828257,6320.94582615683,5384.37246337361,20415.3755873685
2076,3,87,13,5193.00395064808,6784.10212188832,10626.9494672884,16499.5390409966,14955.1843866223,1808.42304701678,6260.61846325973,5307.82443657687,20442.1337570197
2077,3,87,14,5239.01484258322,6842.63809920693,10643.3482050081,16653.7151780051,15401.6720399233,1820.63075608033,6402.69890682218,5326.20805735984,20662.6662654964
2078,3,87,15,5361.72544248194,7006.14785184722,10740.8771681369,16769.7030797055,15784.233383986,1857.28008416194,6596.09293768052,5431.43647345778,21076.1676668985
2079,3,87,16,5571.86018516301,7384.26531448279,10872.4994285775,17034.9610712016,16711.4131496337,1955.3205861121,7035.73027064779,5787.01850616389,22026.7009938957
2080,3,87,17,5798.67439483181,7723.37667144161,11132.6896739829,17133.63949591,17438.365179278,2043.25291582497,7261.62354880594,6054.63316890362,22960.1987360822
2081,3,87,18,5712.37076094071,7651.69164860043,11622.5296199094,16992.8011706059,17184.1085164896,2005.01628965976,7152.7369065748,5978.06016850752,22989.911480745
2082,3,87,19,5539.43220730215,7498.45305937042,11789.146734877,16562.956257147,16543.1960712233,1951.8269961585,6830.88606836862,5756.56277080205,22506.0789782786
2083,3,87,20,5473.14317227982,7350.55672235447,11598.5034596741,16139.5358610105,15780.0878096408,1898.69118010706,6404.12931464986,5495.07704969253,22024.6339030832
2084,3,87,21,5332.87877976879,7156.9067337452,11290.2188767522,15784.7581289994,15118.1242396504,1856.39012707733,6065.18648232082,5378.86243799009,21693.3121809015
2085,3,87,22,5392.38571071486,7030.72992766413,10998.6464062551,15554.326377147,14597.4282142228,1863.02123474487,5805.91890240947,5284.30872069985,21319.543327444
2086,3,87,23,5371.09777890254,6962.33646479185,10667.895994538,15393.381163143,14185.9783983882,1860.98057257442,5609.60730886608,5299.65903973031,21081.2349423884
2087,3,87,24,5381.51270013183,6951.11590351494,10432.977034987,15340.1506192662,13993.1179648519,1877.07303619491,5576.45903367305,5428.23816158971,21157.9922014312
2088,3,88,1,5510.13399058778,7065.29840180808,10251.9796775306,15455.5400697473,14136.1928820043,1928.28689442609,5830.83841495155,5678.44979892525,21665.7289044458
2089,3,88,2,5726.02308580083,7449.28122649378,10303.3387617797,15836.0682653567,14906.4785437919,2050.27014919509,6342.02797255586,6147.36594197389,22767.4045868065
2090,3,88,3,6054.7448043116,8057.21678779243,10533.5128532209,16400.9491317001,16182.0492053377,2203.04435410201,7041.81697612001,6788.51073182551,24409.7106863936
2091,3,88,4,6315.6918093613,8410.84194549398,11197.1896839421,16767.8358618569,17136.8623327069,2324.34284073427,7511.26653143704,7249.93498891837,25602.2465712846
2092,3,88,5,6462.88786009382,8584.77429092386,12026.4089451175,17009.7228833317,17893.7351192821,2373.85398799099,7754.40044646186,7457.76546062979,25972.1717856332
2093,3,88,6,6545.66405794089,8684.93148412823,12462.4089537513,17164.7792622916,18422.2144728005,2415.15281805231,7796.60930850739,7566.44863627636,26223.7173831959
2094,3,88,7,6596.85359415147,8749.74553808879,12618.9921156992,17244.3175669949,18702.5091905166,2406.11702810341,7826.69163942188,7584.91087297869,26337.760308042
2095,3,88,8,6557.94922747204,8700.69631561627,12544.6182972928,17255.660978888,18826.1367931159,2432.51371979423,7789.89118296362,7544.50169603741,26139.437866655
2096,3,88,9,6511.63773785306,8610.02378951499,12566.5408844848,17222.9965269658,18603.4294142555,2413.52222496058,7809.23950401608,7365.88619051115,25907.595038996
2097,3,88,10,6384.86209823385,8574.73521039778,12566.5758300324,17244.5368391693,18417.8713695262,2427.71641874759,7681.43465104593,7280.31031715718,25655.7528380703
2098,3,88,11,6321.58620069874,8496.37230019177,12536.6957332724,17209.2905930129,18121.5298712476,2372.46446585952,7656.95417400951,7165.99329720452,25219.9693856981
2099,3,88,12,6244.68309321265,8340.81956775668,12526.128808385,17225.8699440777,18029.1713705007,2336.00853758119,7684.18471219893,7060.15086100664,24767.2635857323
2100,3,88,13,6253.65754463661,8199.47040767021,12505.2448986547,17293.3831242651,18326.9563550102,2316.54791863707,7857.52956053147,7024.05200427601,24546.3190889987
2101,3,88,14,6305.08251257543,8210.23409687072,12437.2599785103,17632.5269521296,18932.0094406699,2298.21183500812,8162.50896795504,7120.44284021047,24671.1167749805
2102,3,88,15,6372.23306161009,8325.0212636514,12443.2789839849,17948.554271527,19598.9865092448,2309.50597308245,8459.17997339984,7212.64781499446,24929.7799518547
2103,3,88,16,6567.58670897431,8555.17073867179,12581.5341218052,18336.4630117115,20577.0974311876,2356.10759064879,8809.04590237378,7463.51266429692,25304.8588892522
2104,3,88,17,6728.9753829777,8915.7793019508,12719.2068858283,18407.3082381272,21036.3867711583,2410.87350165856,8970.51144500121,7549.84014371975,25903.8396543571
2105,3,88,18,6582.44028103428,8734.33654529063,13186.0028918283,18135.7489480683,20410.8912963036,2353.30650094286,8643.31296075524,7309.87951858068,25679.363998813
2106,3,88,19,6251.07091462917,8281.44806531594,13135.9511974696,17639.5477270701,19319.1614955458,2264.23852449903,8070.07356828644,6921.63345661958,24382.2435446239
2107,3,88,20,5947.75398391385,7868.18262126459,12719.5514255939,17082.0096608044,18099.0907995477,2140.88673140468,7443.99071081154,6619.80628950088,23141.665357307
2108,3,88,21,5796.54142773622,7594.45354316745,12013.9649507542,16652.0888309596,16971.1653574613,2062.85503211126,6873.27672756258,6344.49538680467,22150.1395909204
2109,3,88,22,5652.91493139497,7340.38492031691,11283.2062143133,16344.4604596309,16130.9879239956,2016.28228411714,6456.69709610102,6235.61088418298,21687.4542787683
2110,3,88,23,5589.14007977156,7231.55993532952,10755.8006044117,16172.3349703177,15612.5101753108,1979.51432399439,6219.87691888624,6162.0752390261,21397.7274836155
2111,3,88,24,5567.7674051337,7196.02093487233,10429.5371222538,16111.5550176175,15315.7396208392,1985.26262947728,6116.2358583404,6120.39126920613,21276.9653417073
2112,3,89,1,5619.3217064227,7285.254660683,10209.2999078785,16216.4119439835,15304.6904785608,2021.11380035995,6215.34710660771,6244.83550424591,21650.4971313961
2113,3,89,2,5877.80421407988,7609.85888575816,10074.2117886158,16602.3207672174,15907.5177047674,2138.34134166225,6713.35349098251,6676.99904922821,22700.7230155922
2114,3,89,3,6245.98554900424,8222.17972293983,10228.7614368195,17225.1615903115,17074.2977332787,2355.95594517702,7472.87245075868,7394.56257707335,24321.3694463964
2115,3,89,4,6438.48873758327,8668.20532917713,10815.4925688405,17569.2661869756,17795.1109726217,2456.87225255482,7781.9040476517,7731.54004230185,25337.9324118461
2116,3,89,5,6511.69425299234,8813.80173747997,11719.0168056875,17673.3385357431,18157.7929774819,2471.68113193012,7887.67657764864,7826.24895706056,25517.6659122409
2117,3,89,6,6476.73601855757,8954.27721327141,12281.8197928956,17768.3827847823,18425.8233089234,2493.79730074904,7911.63157174348,7796.50131597166,25533.3758389928
2118,3,89,7,6416.30580204866,9049.80423232849,12602.1689042319,17793.3972253701,18776.2568068276,2510.45487855577,7875.35279448537,7886.46099148415,25571.1990247625
2119,3,89,8,6377.17934816869,8991.22785770336,12738.8723505705,17755.9593982247,18830.0371748623,2539.53941478081,7862.20819452802,7870.35670763391,25314.3606654416
2120,3,89,9,6363.26892479866,8919.48938154119,12883.7682421816,17594.7768807435,18938.4383524564,2522.52433285144,7831.63243467819,7853.23048213307,25197.1879593703
2121,3,89,10,6373.54566313432,8915.20438223851,12949.0453163921,17463.8906372194,18935.8434080964,2503.51132414443,7790.9230412457,7837.06034902719,25006.9224885224
2122,3,89,11,6328.06677802591,8844.8704552077,12926.561747167,17363.9576887266,18844.1304943362,2472.84660241822,7796.20625502997,7737.96304707656,24712.8970598663
2123,3,89,12,6258.19218432078,8759.22659637277,12984.2102227073,17264.2096388918,18886.0172448469,2434.63183031324,7826.36251865881,7660.9905409155,24262.2980650276
2124,3,89,13,6267.69636832962,8681.56214432218,12998.9260127623,17288.0467051791,19246.0577693293,2405.67326216619,7961.5800896008,7693.83965185918,24120.7444533268
2125,3,89,14,6246.63808128963,8821.81272855712,13006.1435922979,17566.3301117471,19762.2162926974,2400.33259879776,8125.6150742784,7770.17634003056,24253.5603637878
2126,3,89,15,6299.99919963515,8808.7695041961,13106.2220411099,17829.0323231952,20233.3360802831,2400.77908923185,8363.00031046034,7774.4001591046,24158.2859862325
2127,3,89,16,6432.85714469065,8868.47444921534,13252.2223462691,18098.7831727061,20872.2701124465,2431.63005335108,8730.81519045312,7879.26971950358,24417.6865792728
2128,3,89,17,6533.19277299537,8887.23392180285,13386.2871352945,18185.1693021534,21007.5458121565,2425.33799454059,8815.51024618988,7766.27774957356,24778.638313466
2129,3,89,18,6279.93931003286,8572.66056281605,13610.3172002069,17859.5000424115,20335.5277116515,2387.02104371966,8419.4258571696,7466.65149615602,24029.5662789697
2130,3,89,19,5981.47343665824,8133.40091099696,13471.7771477897,17284.7742058316,19038.2457788904,2218.20341068036,7843.9613096515,6942.89694386862,22712.5105973953
2131,3,89,20,5650.27546034098,7653.85827520102,12971.7118684781,16678.2889583324,17775.3476062141,2078.70240839493,7168.13795447895,6583.57588402936,21501.3611011087
2132,3,89,21,5451.21312457535,7304.74774772742,12329.4106696576,16208.8264739899,16586.4124062765,2015.89573106019,6658.50442457957,6268.34994587012,20641.8012325766
2133,3,89,22,5303.72475677871,7042.75940357508,11673.8740997572,15805.9913790941,15678.7699360671,1963.82488753915,6253.51280128171,6099.12501383549,20136.0855468686
2134,3,89,23,5224.99637671576,6856.73113097725,11192.0597240946,15622.9367141773,15123.0002230179,1935.36346942047,6023.52218513356,5979.00327330665,19859.7528027593
