Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,3852,9118.062218,10925.26084,22186.67376,53577.29955,23019.87735,7043.687272,10313.40436,9292.01579,36819.20148
,,,,,,,,3853,9242.923206,11099.72108,22180.42275,53775.59028,23914.27297,7051.248255,10698.00124,9377.803865,37346.96157
,,,,,,,,3854,9333.753033,11163.22207,22072.25016,53905.38631,24624.56693,7026.953463,10948.5465,9413.483163,37490.63764
,,,,,,,,3855,9305.730982,11033.08891,21941.26512,53872.35262,24691.30734,7011.043838,10923.9014,9335.971275,37177.49663
,,,,,,,,3856,9175.277031,10827.40951,21771.13623,53627.07349,24409.76097,6972.925577,10735.38959,9113.27124,36147.28802
,,,,,,,,3857,8915.403102,10512.51075,21489.17991,53227.41388,23917.34501,6912.096796,10462.87694,8952.30859,34898.92515
,,,,,,,,3858,8781.218522,10315.81757,21252.32438,52869.03057,23370.25051,6913.035249,10222.35224,8811.471751,34128.3057
,,,,,,,,3859,8480.047097,9785.932748,21167.34131,52115.02608,21744.6091,6764.727542,9556.643613,8315.316838,32353.55981
,,,,,,,,3860,7978.511946,9079.274714,20986.79243,51292.47784,19841.88673,6639.746093,8740.713622,7789.689711,29992.71804
,,,,,,,,3861,7599.635722,8491.663092,20104.48225,50581.47332,18158.08617,6520.50343,7976.693047,7373.554005,28195.24735
,,,,,,,,3862,7434.84541,8041.811579,19083.67527,50069.40741,16905.60069,6469.109774,7423.985783,7068.840111,26905.71672
,,,,,,,,3863,7297.406534,7834.261634,18282.11308,49728.96638,15971.77619,6436.700069,7037.23742,6895.362825,26045.80858
,,,,,,,,3864,7218.020828,7650.347558,17741.31282,49504.7889,15370.7043,6404.241623,6778.912004,6813.899206,25626.55724
,,,,,,,,3865,7193.105497,7635.796253,17273.05714,49482.06554,15108.40774,6440.078071,6719.602964,6816.935901,25572.29327
,,,,,,,,3866,7304.970902,7789.472588,17064.57144,49608.85705,15267.25098,6483.088301,6884.252391,7054.17118,26135.06427
,,,,,,,,3867,7523.37602,8139.53116,17105.43062,49929.54682,16085.61185,6618.478914,7338.275085,7500.298721,27054.11207
,,,,,,,,3868,7742.112041,8635.99478,17403.43042,50366.62986,17119.01976,6715.184384,7839.511945,7948.788253,28402.39449
,,,,,,,,3869,7913.652962,9074.636427,18257.82193,50780.9367,17769.06189,6766.829922,8208.715117,8162.390378,29831.57507
,,,,,,,,3870,8084.627518,9427.877737,19219.46495,51193.34619,18285.20193,6844.007953,8475.055339,8354.49329,31034.30743
,,,,,,,,3871,8296.697612,9793.371877,19925.82429,51552.12315,18754.5246,6910.41483,8685.207168,8502.999332,32499.27017
,,,,,,,,3872,8425.009042,10105.69134,20330.37869,51817.9255,19221.41967,6925.46556,8871.638385,8601.221572,33670.99333
,,,,,,,,3873,8605.809443,10333.9283,20644.40788,52107.05908,19739.61071,6941.439933,9136.177991,8656.431874,34879.72393
,,,,,,,,3874,8752.337678,10660.86009,21012.29259,52420.71787,20274.49441,6956.000414,9360.23464,8771.119158,35957.48274
,,,,,,,,3875,8932.40351,10861.35476,21661.0141,52771.44582,20894.86413,6950.171466,9650.284693,8834.622936,36880.70766
,,,,,,,,3876,9053.182349,10961.26948,22526.2718,53056.54064,21439.76819,6955.730951,9953.053706,8897.16812,37486.06908
,,,,,,,,3877,9101.219752,11003.90891,23349.0132,53253.57324,22033.72587,6945.909634,10315.29146,8926.147998,37943.29169
,,,,,,,,3878,9143.489988,10960.23374,24076.89187,53370.76617,22480.10011,6901.437752,10480.18568,8947.61533,37907.32344
,,,,,,,,3879,9040.307463,10649.29815,24632.61197,53223.66706,22463.78479,6868.010667,10427.50093,8845.619723,37381.63011
,,,,,,,,3880,8885.944283,10410.09173,24880.25322,52882.76475,22218.63233,6822.018442,10189.76583,8700.847502,36516.46
,,,,,,,,3881,8693.809804,10060.17222,24745.02922,52558.51222,21945.04323,6785.405548,9875.827956,8471.120961,35261.74965
,,,,,,,,3882,8587.24335,9891.042567,24292.8296,52237.27459,21631.85394,6765.245687,9607.694955,8337.806604,34546.13301
,,,,,,,,3883,8210.501325,9404.622654,24005.28238,51633.38792,20404.19692,6669.613071,9116.268644,7880.315265,32835.95226
,,,,,,,,3884,7784.795121,8780.03409,23711.81772,50918.96838,18915.64666,6531.057814,8431.642702,7370.917433,30530.16445
,,,,,,,,3885,7458.91318,8224.590081,22854.91,50246.69856,17465.15613,6419.699786,7763.799775,6983.727935,28573.05583
,,,,,,,,3886,7278.713282,7813.330629,21618.30159,49740.3149,16164.20117,6362.811905,7231.989975,6705.146439,27170.03374
,,,,,,,,3887,7143.716648,7630.707331,20765.87318,49446.22081,15409.53545,6316.655603,6871.306669,6524.976197,26309.88316
,,,,,,,,3888,7042.801037,7478.521026,19921.06351,49180.44587,14899.1588,6315.417483,6612.172107,6404.924627,25601.15263
,,,,,,,,3889,7012.48552,7397.059636,19105.2239,49050.79122,14556.38443,6291.885369,6470.96351,6372.134354,25399.41413
,,,,,,,,3890,7029.366464,7415.761292,18552.32112,49053.3563,14292.90376,6329.542873,6385.894585,6422.668418,25424.53936
,,,,,,,,3891,6992.469587,7471.959671,18327.90359,49104.63766,14471.34569,6371.534518,6438.348004,6593.815581,25497.79288
,,,,,,,,3892,7173.53667,7751.659833,18222.69137,49452.57433,15078.37348,6465.283586,6796.838224,6921.687821,26484.60217
,,,,,,,,3893,7401.008065,8130.635018,18373.71846,49979.34751,15965.11333,6554.10004,7321.343812,7308.832967,27909.59836
,,,,,,,,3894,7690.276721,8541.220227,19211.25839,50530.39419,16873.19871,6591.015315,7779.484069,7590.553923,29509.3595
,,,,,,,,3895,7874.199558,8893.227799,20458.08263,51036.52454,17747.62053,6656.799467,8208.445239,7825.149424,31274.46205
,,,,,,,,3896,8087.091063,9316.603664,21710.05773,51539.24821,18434.36389,6671.133698,8557.038371,8012.845887,32763.59431
,,,,,,,,3897,8322.774774,9796.831284,22681.91138,51950.63747,19230.74819,6695.806158,8854.264532,8147.252425,34171.68785
,,,,,,,,3898,8518.521955,10259.33505,23461.42462,52283.33764,19832.06477,6716.754539,9122.395709,8255.246212,35438.21603
,,,,,,,,3899,8698.526835,10461.92256,23892.41864,52649.51953,20636.27057,6745.650196,9423.242912,8421.214724,36475.60346
,,,,,,,,3900,8897.612558,10635.6656,24248.6097,52988.21171,21636.75951,6766.042997,9832.179116,8594.227363,37273.47527
,,,,,,,,3901,9035.065354,10838.0102,24715.71716,53209.98411,22462.61744,6819.695901,10067.80854,8769.305358,37734.55416
,,,,,,,,3902,9120.324868,10835.76554,25154.64099,53322.99336,23131.23224,6813.194937,10318.60884,8889.815965,37884.32771
,,,,,,,,3903,9052.592837,10664.7082,25498.51107,53230.73322,23062.33446,6808.254538,10283.81067,8802.333448,37381.05856
,,,,,,,,3904,8946.734823,10450.05262,25610.04763,52969.17731,22525.19597,6796.897085,10094.05813,8612.79583,36679.69362
,,,,,,,,3905,8806.045156,10245.05618,25255.72396,52603.58507,22136.59276,6741.740014,9880.317293,8468.777414,35568.72667
,,,,,,,,3906,8706.186492,10172.54318,24732.6103,52339.64733,21733.01385,6771.720587,9706.758623,8343.986285,34937.29325
,,,,,,,,3907,8399.603639,9853.263576,24338.12103,51808.15648,20606.4002,6672.52233,9282.835815,7935.23891,33380.62391
,,,,,,,,3908,8043.49612,9240.599018,23986.07393,51185.0866,19315.9561,6561.526857,8731.70168,7487.095211,31546.18584
,,,,,,,,3909,7739.414857,8642.063592,23174.97376,50624.52065,17984.76886,6473.614237,8179.300621,7080.475286,29715.37879
,,,,,,,,3910,7480.089294,8210.361099,22231.89563,50190.53138,16903.67814,6395.792747,7717.814592,6792.827507,28276.36103
,,,,,,,,3911,7334.67723,7858.569904,21373.21485,49850.81258,16046.26563,6378.566041,7376.197376,6598.327244,27362.69221
,,,,,,,,3912,7241.884218,7587.667228,20641.05487,49615.12544,15405.4284,6330.206843,7123.766542,6457.396891,26642.36609
,,,,,,,,3913,7211.539636,7513.874547,20019.58905,49470.94354,14968.44892,6317.996165,6945.36507,6410.085819,26127.68718
,,,,,,,,3914,7135.952456,7441.681527,19489.61118,49417.26193,14587.49532,6315.252361,6841.140685,6379.361021,25930.86927
,,,,,,,,3915,7130.84682,7365.780925,19203.32862,49426.1445,14616.59175,6352.861973,6862.128262,6493.899264,25703.72689
,,,,,,,,3916,7309.82452,7717.405951,18880.91714,49765.35306,15238.61879,6445.32702,7185.209377,6838.346464,26800.34116
,,,,,,,,3917,7622.070943,8343.82797,19118.68417,50384.95499,16375.41768,6541.411886,7793.866761,7274.921825,28940.04979
,,,,,,,,3918,7983.102808,9143.302434,20078.39915,51049.85498,17760.11414,6649.508514,8379.795509,7614.486088,31280.92138
,,,,,,,,3919,8253.979669,9885.582485,21346.09887,51639.13146,19225.17314,6750.885121,8878.715832,7994.181909,33575.53098
,,,,,,,,3920,8584.722721,10616.21063,22655.5621,52184.96359,20537.50579,6837.669609,9409.467775,8381.906506,35374.73985
,,,,,,,,3921,8873.702658,11219.3967,23738.6476,52749.44508,21746.03932,6903.300023,9875.431613,8730.727866,36944.49152
,,,,,,,,3922,9015.105692,11676.11226,24628.90473,53183.73484,22670.30073,6954.053873,10260.51643,8967.405679,38002.55694
,,,,,,,,3923,9171.261087,12009.8766,25250.95257,53464.42888,23638.99066,6991.805184,10604.57445,9192.256384,38697.20651
,,,,,,,,3924,9362.342889,12340.8758,25729.82229,53704.53497,24712.14124,7063.105324,11007.42158,9448.18727,39383.15884
,,,,,,,,3925,9579.081643,12555.81042,25997.13777,53863.42704,25502.33982,7105.926746,11206.72995,9656.808074,39819.9512
,,,,,,,,3926,9641.622747,12634.28248,25977.02109,53970.52927,26026.0975,7126.533385,11402.57811,9769.046312,40092.02006
,,,,,,,,3927,9596.627694,12554.6533,25880.24399,53879.7824,25853.62325,7136.787826,11364.88997,9722.513864,39723.0551
,,,,,,,,3928,9555.784375,12473.19508,25669.41947,53673.52169,25371.85306,7130.522885,11197.15459,9620.631815,39250.1543
,,,,,,,,3929,9382.536497,12244.59903,25380.00736,53452.49963,24877.40754,7106.502432,11072.79922,9487.432929,38377.54086
,,,,,,,,3930,9321.222432,12140.2747,25081.60755,53232.35153,24377.52529,7082.014376,10902.02928,9368.011898,37889.79842
,,,,,,,,3931,8856.085428,11680.47768,24858.35908,52576.77387,22915.81543,7007.053347,10313.48715,8879.714157,36478.85832
,,,,,,,,3932,8431.31406,11022.92498,24712.56253,51820.83574,21193.9181,6856.513765,9592.082355,8347.043826,34202.21112
,,,,,,,,3933,8143.48526,10399.52103,23813.5688,51146.89465,19681.78212,6745.343827,8903.239335,7932.795642,32224.93256
,,,,,,,,3934,7912.162902,9929.45987,22913.08013,50724.12301,18704.07713,6671.569815,8456.425449,7618.587633,30955.48236
,,,,,,,,3935,7773.12954,9584.020833,21929.79885,50351.23913,17771.17648,6623.688726,8040.944351,7410.267985,29905.1468
,,,,,,,,3936,7641.341329,9270.75708,21292.71028,50126.39017,17128.21463,6593.682724,7767.072051,7293.030785,29366.40474
,,,,,,,,3937,7634.206745,9274.063863,20760.92497,50062.46857,16931.66162,6639.095977,7742.24284,7337.308437,29056.05686
,,,,,,,,3938,7781.598124,9486.617778,20422.48909,50279.01683,17285.9443,6728.504355,7966.436066,7599.462824,29783.11405
,,,,,,,,3939,7956.868136,9802.015694,20442.08702,50579.71837,18210.75773,6872.288232,8428.866918,8099.258292,30851.61151
,,,,,,,,3940,8287.598486,10502.32025,20824.76906,51146.54737,19652.17589,7045.344039,9022.629989,8656.828063,32567.25134
,,,,,,,,3941,8656.21313,11207.20231,21808.481,51713.87918,21052.83117,7175.269503,9634.19602,9138.064328,34504.40086
,,,,,,,,3942,9081.610458,11982.38358,23234.29548,52315.98236,22530.31595,7313.729298,10272.45495,9620.923213,36627.69541
,,,,,,,,3943,9476.320739,12744.47474,24438.15025,52981.62679,24152.40811,7438.761867,10885.06023,10158.76799,38846.75646
,,,,,,,,3944,9905.301516,13272.61547,25471.89311,53555.2705,25672.83862,7546.006899,11421.48237,10632.30778,40668.92482
,,,,,,,,3945,10220.52402,13607.30078,26418.89292,54149.9007,27060.05184,7572.720274,11929.06697,10977.81789,42077.63114
,,,,,,,,3946,10466.32217,13723.6746,27225.33395,54638.58412,28274.11133,7606.138257,12347.0119,11294.04347,42808.03192
,,,,,,,,3947,10553.65023,13792.74952,27780.62678,54917.9733,29242.29748,7622.860592,12691.31554,11398.27726,43005.57173
,,,,,,,,3948,10508.3998,13800.83121,28213.94047,55103.23785,30078.7635,7585.062141,12932.93847,11429.12602,43214.28083
,,,,,,,,3949,10492.61737,13802.19775,28498.10666,55227.68143,30814.73233,7571.477684,13215.63615,11413.70106,43190.1221
,,,,,,,,3950,10593.45492,13744.918,28701.45507,55302.45134,31277.07393,7533.426795,12922.42531,11396.35654,43206.56469
,,,,,,,,3951,10644.18033,13787.52035,28785.46888,55334.28093,31256.82022,7518.29523,13045.70086,11184.11242,43242.55515
,,,,,,,,3952,10448.78919,13682.47346,28316.91748,55208.81182,30780.35048,7471.826387,12990.79211,10937.37256,42736.74191
,,,,,,,,3953,10313.67033,13328.27757,27050.87389,54900.70223,30169.6338,7420.070227,12807.2965,10694.15655,41727.26919
,,,,,,,,3954,10162.68995,13069.44499,26122.54503,54526.0184,28688.96489,7380.637604,12558.21956,10457.9981,40975.88677
,,,,,,,,3955,9631.279478,12288.43712,25303.20801,53681.47658,26731.12408,7218.312373,11830.721,9845.029856,38873.01687
,,,,,,,,3956,9177.378712,11396.38783,24446.73422,52789.6307,24633.25232,7044.341614,10930.05192,9309.414308,36332.02924
,,,,,,,,3957,8789.063126,10546.83885,23097.94997,52008.1401,22790.98448,6936.755619,10118.61463,8858.712962,34161.33213
,,,,,,,,3958,8467.674028,10013.04308,21670.09783,51454.80869,21551.71834,6836.608295,9457.394713,8538.907826,32649.25752
,,,,,,,,3959,8236.728795,9616.868626,20512.10668,51081.61149,20653.75944,6776.221339,8985.282577,8280.080354,31562.07889
,,,,,,,,3960,8093.734773,9367.342795,19623.10187,50823.87303,19978.95514,6724.264271,8696.738863,8154.432897,30755.64629
,,,,,,,,3961,8076.251768,9217.659322,18984.88421,50734.16647,19691.27466,6766.507486,8610.988812,8139.839689,30467.21467
,,,,,,,,3962,8172.082691,9385.574685,18608.38653,50888.77678,20036.25474,6821.53985,8853.113665,8350.410532,31077.93282
,,,,,,,,3963,8337.898002,9699.469344,18536.63744,51212.48946,20917.27774,6946.650293,9271.380715,8827.870887,32019.59803
,,,,,,,,3964,8651.654133,10037.44791,18810.6425,51719.86282,22125.71267,7043.314859,9713.246134,9225.137652,33389.83283
,,,,,,,,3965,8928.921234,10239.68662,19399.97508,52351.30885,23154.9249,7120.833774,10193.75161,9505.284229,35077.276
,,,,,,,,3966,9209.904884,10413.94694,20149.9558,53096.38955,24114.25332,7153.946946,10890.39069,9692.852875,36615.78285
,,,,,,,,3967,9535.9166,10614.01799,20794.25216,53858.30622,25015.20814,7224.471761,11542.21336,9849.443342,38168.58918
,,,,,,,,3968,9673.00457,10806.85421,21389.56483,54411.4696,25780.91664,7265.461669,11894.46311,9946.350918,39252.61721
,,,,,,,,3969,9804.847364,11028.09884,22002.56433,54901.36731,26404.04875,7264.49568,12149.87504,10030.53576,40432.92558
,,,,,,,,3970,9857.875701,11167.97701,22696.98909,55260.40779,26902.69957,7285.243293,12100.34282,10174.87759,41148.69746
,,,,,,,,3971,9818.141327,11298.65691,23298.44477,55295.78803,27438.73654,7295.702914,12048.61951,10271.27818,41253.67219
,,,,,,,,3972,9796.000058,11574.68232,23812.41641,55090.63718,28006.28497,7281.416095,11709.67193,10386.12185,41091.51411
,,,,,,,,3973,9798.578844,11631.4236,24058.76938,55035.86358,28621.73432,7266.788593,11522.54876,10342.00568,40727.36896
,,,,,,,,3974,9785.434407,11568.27848,23804.0173,54966.91419,29072.59034,7276.531025,11603.24103,10473.79991,40380.04015
,,,,,,,,3975,9785.011913,11373.77199,23239.46235,54772.6371,28850.81349,7218.70043,11636.39791,10335.81822,39750.5593
,,,,,,,,3976,9651.045247,11012.62644,22832.55318,54514.61851,28302.1511,7163.321691,11623.5947,10038.75564,38919.08059
,,,,,,,,3977,9476.337096,10722.45331,22398.98494,54216.09761,27385.60966,7110.094776,11420.66001,9692.817379,37833.26357
,,,,,,,,3978,9367.456013,10598.82244,21993.80992,53802.67726,26361.25523,7094.692195,11196.18833,9458.779207,37147.63897
,,,,,,,,3979,8969.978393,10092.37338,21784.94395,53039.60952,24356.78934,6979.277298,10520.42456,8831.972995,35403.62338
,,,,,,,,3980,8516.72188,9379.943337,21400.36244,52256.14809,22245.6003,6804.243043,9654.128615,8279.754153,33152.1954
,,,,,,,,3981,8150.608816,8815.467399,20524.02562,51571.96848,20306.3068,6701.459678,8791.748099,7761.057692,31329.28063
,,,,,,,,3982,7928.808537,8352.890592,19528.88901,51004.01829,18977.60175,6614.058306,8173.631389,7455.834743,29928.9319
,,,,,,,,3983,7729.531831,8084.096723,18727.32591,50641.58245,17925.36917,6553.241861,7753.546779,7288.320665,28846.83687
,,,,,,,,3984,7693.805192,7958.303836,18155.3137,50397.18524,17225.67631,6540.357621,7473.963863,7169.397636,28275.44562
,,,,,,,,3985,7673.687046,7968.005655,17759.4188,50381.45854,16905.14383,6554.557783,7399.571208,7188.634347,28275.86848
,,,,,,,,3986,7778.041813,8226.079308,17555.54387,50545.14423,17105.58698,6643.387285,7605.615764,7413.229213,28890.30002
,,,,,,,,3987,7975.011377,8628.844295,17579.318,50865.03585,17894.69709,6779.021542,8006.709015,7873.921941,29950.22517
,,,,,,,,3988,8212.772249,9087.794118,17976.9491,51296.09309,19028.1565,6870.108086,8475.193275,8297.152366,31463.76577
,,,,,,,,3989,8390.259192,9430.688367,18743.33288,51667.44723,19916.21363,6907.223914,8849.890019,8605.911764,32824.54342
,,,,,,,,3990,8550.317771,9675.295992,19506.29703,52129.96184,20780.88584,6976.896114,9296.016165,8823.793226,34235.44264
,,,,,,,,3991,8824.286246,9930.605557,19945.20643,52625.80688,21781.75654,7005.032232,9701.651272,9116.623257,35657.82169
,,,,,,,,3992,9012.233096,10104.78443,20431.78782,53090.87099,22867.6948,7030.704589,10136.66392,9386.248532,37104.7675
,,,,,,,,3993,9225.307525,10284.93812,21056.11075,53499.05038,23850.6337,7032.538726,10301.91066,9576.251513,38255.54123
,,,,,,,,3994,9337.167985,10480.67593,21513.79022,53836.24272,24915.63492,7044.600524,10527.68633,9745.086501,39118.66434
,,,,,,,,3995,9321.85146,10521.50904,21856.12351,54175.86568,25861.67394,7046.348544,10598.42118,9793.266705,39614.25285
,,,,,,,,3996,9316.582686,10544.17462,22297.05215,54235.89438,26472.23397,7026.501488,10712.34316,9738.605669,39781.02224
,,,,,,,,3997,9259.924875,10536.3911,22585.12846,54061.2835,26932.3982,6989.688167,10848.5255,9753.250803,39684.24765
,,,,,,,,3998,9296.449308,10455.8766,22617.28486,53940.41633,27094.77368,6984.781735,10850.59785,9703.465637,39362.53746
,,,,,,,,3999,9192.70084,10294.29316,22641.49227,53767.79952,26666.1057,6966.433893,10851.88125,9568.545831,38767.41706
,,,,,,,,4000,9124.374554,10089.09484,22508.48608,53618.9799,26427.12359,6962.728104,10864.56697,9403.817547,37753.48139
,,,,,,,,4001,8993.288332,9984.447295,22105.96682,53382.30846,26419.29438,6956.644497,10829.37412,9315.46928,36916.99055
,,,,,,,,4002,8855.528065,9970.99814,21526.97402,52961.87568,25732.64104,6936.801195,10528.18393,9139.40758,36125.50205
,,,,,,,,4003,8558.382013,9552.211473,21242.30025,52297.96188,24280.11208,6844.295935,9892.856832,8641.385505,34589.43065
,,,,,,,,4004,8161.875505,8983.56828,20857.02915,51531.01611,22471.34995,6708.686634,9179.300262,8193.150693,32514.30874
,,,,,,,,4005,7914.816917,8493.844626,20035.29137,50914.37906,20688.41611,6633.02332,8485.677487,7767.786842,30698.15271
,,,,,,,,4006,7698.036647,8067.400296,19142.0362,50460.11977,19330.42264,6564.332729,7980.845652,7525.506244,29347.012
,,,,,,,,4007,7511.43268,7816.317809,18434.642,50145.00493,18382.20726,6531.01425,7652.644329,7352.472845,28361.2105
,,,,,,,,4008,7447.656798,7695.457664,17916.87897,49935.33653,17713.17306,6516.000349,7405.442851,7265.030907,27809.77047
,,,,,,,,4009,7462.752993,7763.024413,17502.33019,49883.44047,17429.26711,6549.04912,7414.321962,7322.288029,27739.5054
,,,,,,,,4010,7628.061559,7913.625643,17336.50048,50120.53271,17786.39765,6634.091471,7670.550086,7613.563346,28466.82138
,,,,,,,,4011,7818.004079,8224.035564,17413.2109,50493.95356,18565.52616,6741.811612,8105.876941,8071.650358,29445.98166
,,,,,,,,4012,8087.234065,8771.677572,17855.92766,51032.7886,19545.75534,6868.958336,8582.659924,8451.060554,30737.55404
