Time,Month,Day,Hour,APS,ATSI,COMED,DOM,AE,PS,PECO,JCPL,DPL,RECO,PENLC,BGE,PEPCO,METED,PL,AEP,DAY,DLCO,DEOK,EKPC,OVEC
2822,4,118,15,6027.053995,8426.319901,13398.70085,14221.13844,1693.875513,6293.814247,5193.217172,3807.851401,2508.096695,247.4611234,2093.030264,4577.009743,4170.818326,1958.24796,4786.72399,15495.58888,2271.659834,1933.151423,3692.792114,1498.764253,61.63389365
2823,4,118,16,6053.83824,8390.790568,13256.05607,14185.4661,1715.610511,6374.573449,5259.854041,3856.711922,2540.279387,250.6364257,2097.847564,4571.556719,4165.849236,1955.19845,4779.269794,15438.16177,2263.240997,1925.987107,3679.106519,1493.209789,61.40547665
2824,4,118,17,6185.853641,8599.79415,13214.66677,14218.94188,1770.457837,6578.365806,5428.009301,3980.009335,2621.491021,258.6491638,2140.482947,4673.606433,4258.842444,2003.287021,4896.817071,15648.45767,2294.070464,1952.222562,3729.222654,1513.550028,62.24193114
2825,4,118,18,6053.361236,8701.885281,13349.35408,13843.43809,1722.581065,6400.473446,5281.224915,3872.381806,2550.600584,251.6547656,2160.71817,4521.230563,4119.989326,1937.193799,4735.259384,15541.66949,2278.415271,1938.900207,3703.773698,1503.221262,61.81717984
2826,4,118,19,5631.38584,8200.014588,13159.06097,13168.7696,1597.294653,5934.955529,4897.111952,3590.73653,2365.090828,233.351463,1991.699847,4228.038239,3852.816655,1767.24374,4319.834964,14479.32272,2122.674789,1806.367189,3450.603212,1400.468964,57.59168263
2827,4,118,20,5250.591688,7682.514536,12576.8566,12435.44239,1461.164473,5429.146183,4479.753307,3284.714338,2163.524861,213.463976,1862.85033,3835.166792,3494.810987,1624.216839,3970.221271,13312.87383,1951.672893,1660.846916,3172.623893,1287.647702,52.95211796
2828,4,118,21,4958.769599,7226.145476,11684.62517,11805.45197,1337.312911,4968.959633,4100.039417,3006.294619,1980.139665,195.3702929,1763.598022,3496.709334,3186.390283,1509.099468,3688.829389,12327.70409,1807.246596,1537.942114,2937.845656,1192.36012,49.03359332
2829,4,118,22,4764.845793,6891.855206,10782.45507,11363.8188,1247.467803,4635.128478,3824.585198,2804.321796,1847.107328,182.24467,1710.761176,3256.912594,2967.87455,1445.412793,3533.154244,11755.76894,1723.400662,1466.590372,2801.546375,1137.041412,46.75871428
2830,4,118,23,4652.009647,6669.648978,10050.61224,11089.69191,1180.911356,4387.829364,3620.531193,2654.702147,1748.55817,172.5213267,1704.576087,3086.774398,2812.835442,1403.401879,3430.463137,11378.50932,1668.094242,1419.525366,2711.6407,1100.552109,45.25815951
2831,4,118,24,4540.205401,6554.735178,9491.658023,10871.13116,1137.803075,4227.654953,3488.366424,2557.794241,1684.728369,166.2235653,1702.346374,2976.601898,2712.440314,1429.986442,3495.446208,11191.5634,1640.687893,1396.202938,2667.089158,1082.470327,44.51457987
2832,4,119,1,4596.88339,6592.295843,9117.936753,10852.31914,1121.592768,4167.423456,3438.667587,2521.353288,1660.726006,163.8553744,1720.498191,2948.76348,2687.072445,1403.824287,3431.495669,11243.8278,1648.349875,1402.72318,2679.544414,1087.525444,44.72246213
2833,4,119,2,4749.619326,6884.823432,8953.513846,11113.72428,1164.617113,4327.285988,3570.575015,2618.072502,1724.431522,170.1408732,1841.307282,3104.828481,2829.287298,1506.739767,3683.061356,11839.85674,1735.727968,1477.080741,2821.585546,1145.174551,47.09317451
2834,4,119,3,5098.520473,7403.656464,9026.040701,11591.76732,1240.023209,4607.467125,3801.760976,2787.586265,1836.084227,181.1570768,1985.690488,3374.252199,3074.800732,1674.007276,4091.928577,12954.94843,1899.200878,1616.193949,3087.325804,1253.028443,51.52846529
2835,4,119,4,5301.73144,7729.815693,9432.233196,11950.9852,1315.820459,4889.10164,4034.146162,2957.979343,1948.316105,192.2304244,2079.126328,3574.267784,3257.065729,1796.683185,4391.796484,13528.12156,1983.2283,1687.700135,3223.920111,1308.466891,53.80826842
2836,4,119,5,5414.268275,7970.709453,10178.00758,12091.02319,1367.797267,5082.228214,4193.500761,3074.823798,2025.277405,199.8238038,2126.797093,3712.198965,3382.756066,1858.336273,4542.500746,13802.5289,2023.456531,1721.93381,3289.314804,1335.008116,54.89972697
2837,4,119,6,5581.863328,8234.577444,10859.00365,12321.30714,1425.442498,5296.41655,4370.234059,3204.410933,2110.631856,208.2452926,2172.940765,3853.863437,3511.848379,1921.088637,4695.89207,14382.67628,2108.50638,1794.310067,3427.57116,1391.121128,57.20727023
2838,4,119,7,5703.042022,8385.017183,11166.48334,12682.23674,1500.012116,5573.48964,4598.855475,3372.044281,2221.045998,219.1392935,2215.315822,4014.886869,3658.581622,1927.437416,4711.410969,14799.99551,2169.685555,1846.372707,3527.023539,1431.485076,58.86716258
2839,4,119,8,5858.511397,8433.630248,11466.98074,13074.31731,1573.412999,5846.220146,4823.893694,3537.050301,2329.729612,229.862552,2239.231987,4209.183172,3835.634901,2006.259295,4904.082472,15108.86769,2214.966347,1884.906041,3600.631632,1461.359809,60.09570543
2840,4,119,9,6036.951958,8493.003201,11738.89438,13541.2457,1648.810671,6126.369977,5055.053822,3706.545123,2441.369841,240.8775247,2232.032628,4396.647255,4006.462292,2104.887212,5145.167679,15342.80138,2249.261124,1914.090427,3656.380948,1483.986342,61.02617953
2841,4,119,10,6217.086324,8568.211777,11773.26399,13962.96169,1722.354554,6399.631816,5280.53046,3871.872607,2550.265193,251.6216743,2230.873634,4555.677833,4151.379538,2145.161804,5243.614536,15578.0096,2283.742747,1943.433816,3712.434001,1506.73615,61.9617231
2842,4,119,11,6339.74498,8541.867959,11853.31144,14302.43496,1795.956737,6673.110279,5506.185841,4037.331152,2659.24687,262.3743411,2215.865359,4729.482453,4309.759689,2171.880794,5308.9262,15786.39089,2314.291531,1969.430413,3762.093861,1526.891203,62.7905622
2843,4,119,12,6424.687829,8584.348334,11960.34103,14667.53303,1871.61483,6954.227738,5738.144389,4207.411404,2771.2727,273.4273591,2187.020375,4920.158024,4483.513562,2206.730557,5394.112651,15890.82215,2329.601199,1982.458731,3786.981134,1536.992004,63.20593883
2844,4,119,13,6450.156179,8553.742551,11832.89366,14926.36237,1946.787253,7233.54063,5968.613934,4376.399865,2882.579408,284.4094249,2191.087648,5120.010881,4665.630272,2222.182018,5431.882065,15965.12173,2340.493548,1991.727971,3804.687649,1544.178407,63.5014663
2845,4,119,14,6451.999111,8534.90447,11631.69933,15094.14223,2005.56205,7451.926015,6148.810344,4508.526277,2969.60639,292.9959339,2162.67403,5274.851731,4806.729611,2223.596099,5435.338633,15896.27588,2330.400717,1983.13911,3788.280824,1537.519499,63.22763108
2846,4,119,15,6533.161864,8539.646264,11623.17199,15040.35852,2011.942899,7475.634886,6168.373253,4522.870498,2979.054419,293.9281228,2153.997249,5283.3489,4814.472691,2196.079153,5368.076454,15739.64572,2307.43867,1963.598722,3750.953904,1522.369918,62.60463273
2847,4,119,16,6461.188845,8436.881887,11590.61557,14915.51847,1991.449463,7399.488865,6105.54286,4476.80102,2948.710088,290.9342022,2163.239263,5232.690086,4768.309645,2168.244415,5300.037467,15503.54009,2272.825486,1934.143376,3694.686988,1499.53331,61.66551971
2848,4,119,17,6530.768988,8543.355314,11541.49258,14906.94515,2002.650515,7441.107829,6139.883931,4501.981114,2965.295323,292.5705828,2186.085252,5285.522642,4816.453522,2189.580668,5352.191615,15732.78237,2306.432501,1962.742486,3749.318283,1521.706081,62.57733368
2849,4,119,18,6311.96681,8456.888623,11637.51965,14492.88059,1935.43419,7191.35685,5933.806817,4350.87805,2865.769093,282.7508367,2178.525513,5135.408445,4679.661363,2097.101456,5126.136246,15514.69657,2274.46103,1935.535202,3697.345716,1500.612387,61.70989474
2850,4,119,19,5941.006111,7978.935727,11784.3415,13736.49438,1794.289605,6666.915831,5501.074614,4033.583419,2656.778371,262.1307869,2031.618314,4771.626628,4348.163736,1957.984865,4786.080883,14465.82474,2120.695979,1804.683249,3447.386475,1399.163412,57.53799424
2851,4,119,20,5486.781604,7503.101054,11410.85785,12943.72668,1639.793834,6092.866748,5027.409291,3686.27517,2428.018742,239.5602398,1889.899244,4366.25872,3978.770618,1814.511571,4435.376031,13293.72065,1948.865028,1658.457461,3168.059451,1285.795168,52.87593594
2852,4,119,21,5203.162039,7083.006414,10692.969,12276.04697,1496.631157,5560.927249,4588.489865,3364.443847,2216.039862,218.6453635,1803.087,3978.854168,3625.74668,1686.240415,4121.831153,12342.45657,1809.409315,1539.782559,2941.361355,1193.78701,49.09227148
2853,4,119,22,4951.226363,6798.294105,9955.054506,11742.82136,1391.901838,5171.791876,4267.402457,3129.011148,2060.968691,203.3452811,1736.055677,3695.389958,3367.438792,1591.052054,3889.153564,11767.50727,1725.121505,1468.054786,2804.343764,1138.176766,46.80540361
2854,4,119,23,4816.913489,6599.414088,9373.92041,11398.85806,1317.425636,4895.065884,4039.067441,2961.587799,1950.692868,192.4649275,1716.900553,3476.962175,3168.395606,1534.352399,3750.557429,11343.40584,1662.948058,1415.146034,2703.275105,1097.156831,45.11853502
2855,4,119,24,4744.69046,6462.347723,8991.324134,11192.2665,1266.460295,4705.697548,3882.813879,2847.017134,1875.229233,185.0193151,1692.710882,3342.439948,3045.811692,1502.738346,3673.280318,11127.63828,1631.316444,1388.227963,2651.855004,1076.287362,44.26031692
2856,4,120,1,4726.827201,6574.990283,8729.353981,11135.06097,1243.147861,4619.077173,3811.340779,2794.610517,1840.710853,181.6135624,1691.478785,3288.449621,2996.612792,1505.867848,3680.930047,11112.3349,1629.072962,1386.318791,2648.208018,1074.807189,44.19944754
2857,4,120,2,4885.501894,6826.437411,8572.012938,11397.49758,1275.058532,4737.645413,3909.175033,2866.346069,1887.960517,186.275446,1823.773817,3437.384149,3132.329973,1597.03069,3903.767691,11642.36887,1706.776163,1452.443151,2774.521722,1126.073131,46.30766409
2858,4,120,3,5170.672817,7376.407304,8673.947206,11854.10336,1346.770279,5004.099711,4129.034561,3027.554889,1994.143051,196.7519357,1978.318038,3680.074317,3353.482352,1764.180569,4312.347376,12787.74786,1874.689204,1595.334851,3047.479823,1236.85647,50.86342299
2859,4,120,4,5370.148244,7743.284041,9131.179393,12165.11421,1433.017404,5324.562094,4393.457801,3221.439406,2121.847907,209.3519233,2058.956352,3882.792458,3538.210065,1872.795649,4577.845117,13467.77119,1974.380911,1680.171128,3209.537866,1302.629683,53.56822409
2860,4,120,5,5499.125652,7964.816455,9845.482199,12316.73352,1486.335379,5522.67195,4556.924256,3341.298821,2200.795054,217.141236,2120.110225,3987.004668,3633.173855,1916.128255,4683.766956,13762.52828,2017.592424,1716.943534,3279.782157,1331.139177,54.74062402
2861,4,120,6,5622.444833,8122.338037,10518.05866,12536.48883,1519.844364,5647.17893,4659.658745,3416.627399,2250.411317,222.0366199,2123.830522,4077.832547,3715.941121,1916.365043,4684.345759,14157.45806,2075.489295,1766.212979,3373.898849,1369.337572,56.31146201
2862,4,120,7,5686.892091,8347.99685,10848.87113,12816.15343,1545.242987,5741.550809,4737.527847,3473.723792,2288.018687,225.7471475,2145.151727,4193.386327,3821.239963,1903.273519,4652.344953,14693.92517,2154.135599,1833.139907,3501.745653,1421.225741,58.44526649
2863,4,120,8,5727.84825,8574.877378,11027.55806,13279.79457,1577.337692,5860.802849,4835.926325,3545.873053,2335.540847,230.4359169,2186.339929,4314.661122,3931.752102,1987.207529,4857.512505,14940.36155,2190.263276,1863.884066,3560.474517,1445.061559,59.4254702
2864,4,120,9,5849.637301,8699.299079,11138.15306,13729.36674,1625.64362,6040.289792,4984.026449,3654.465328,2407.066727,237.4930112,2213.618843,4551.457833,4147.534047,2027.349745,4955.635782,15263.11346,2237.57884,1904.148963,3637.390322,1476.278767,60.70921984
2865,4,120,10,5906.765286,8876.102323,11273.88208,14158.09818,1687.141153,6268.791857,5172.570438,3792.712482,2498.125226,246.4772893,2218.286851,4745.476592,4324.334411,2084.008713,5094.132462,15411.59512,2259.346314,1922.672786,3672.775354,1490.640209,61.29980746
2866,4,120,11,5993.767181,8704.493162,11419.14308,14573.33488,1764.176968,6555.028421,5408.752916,3965.889869,2612.191029,257.7315811,2190.670451,4962.62136,4522.208445,2115.019437,5169.934802,15477.61349,2269.024636,1930.908905,3688.508356,1497.025638,61.56239635
2867,4,120,12,6056.174885,8444.294855,11607.73933,14899.17038,1839.481428,6834.831914,5639.627271,4135.175151,2723.693242,268.7329364,2111.218681,5140.827191,4684.599217,2092.594353,5115.119125,15342.13822,2249.163904,1914.007694,3656.222908,1483.922199,61.02354179
2868,4,120,13,6104.276875,8166.131733,11710.84751,15125.70838,1895.495113,7042.958029,5811.358446,4261.094552,2806.631887,276.9160699,2093.419363,5322.669685,4850.303913,2069.630521,5058.986537,15190.47148,2226.929497,1895.086518,3620.078834,1469.25269,60.42028551
2869,4,120,14,6017.947513,8003.06287,11795.48539,15152.04096,1915.581028,7117.589852,5872.939427,4306.247917,2836.372807,279.8504549,2030.270489,5394.694646,4915.936944,2060.716693,5037.197655,14823.84968,2173.182587,1849.348633,3532.708286,1433.792299,58.96204283
2870,4,120,15,5940.091089,7778.673182,11928.83195,14972.27052,1900.72643,7062.395664,5827.397028,4272.854611,2814.37782,277.6803217,1996.254747,5316.81403,4844.967924,2019.264227,4935.871612,14428.83844,2115.273773,1800.069025,3438.572179,1395.586024,57.39088079
2871,4,120,16,5879.16968,7598.733972,11937.4078,14821.85885,1899.950336,7059.511987,5825.017619,4271.109943,2813.22867,277.5669408,1970.728605,5238.098539,4773.23812,1955.143062,4779.134404,14036.11137,2057.69982,1751.074379,3344.98042,1357.600679,55.82880409
2872,4,120,17,5932.599084,7596.292687,11822.43967,14689.01085,1936.198982,7194.198537,5936.151579,4352.597313,2866.901511,282.8625666,1990.112005,5173.328381,4714.216056,1994.606488,4875.598453,14077.5847,2063.779827,1756.248382,3354.864032,1361.612062,55.99376477
2873,4,120,18,5762.01338,7640.64273,11652.686,14244.37911,1880.286678,6986.449116,5764.731226,4226.905818,2784.11298,274.694244,1962.095964,4955.925111,4516.106462,1915.493289,4682.214849,14026.54624,2056.297567,1749.881081,3342.700929,1356.67552,55.79075865
2874,4,120,19,5430.57577,7306.480499,11740.69855,13668.11367,1768.968606,6572.832376,5423.4435,3976.661527,2619.285939,258.4315996,1824.236489,4675.077038,4260.182539,1843.029635,4505.085335,13191.20102,1933.835607,1645.66763,3143.627744,1275.879265,52.46816286
2875,4,120,20,5118.722382,6806.863303,11419.79397,12967.37961,1620.343028,6020.594757,4967.775477,3642.549538,2399.218219,236.7186389,1712.929329,4325.879741,3941.975113,1621.951148,3964.683036,12260.35514,1797.373211,1529.539998,2921.79556,1185.845995,48.76571203
2876,4,120,21,4766.333208,6420.463348,10676.85988,12317.47186,1474.680771,5479.367741,4521.192639,3315.09913,2183.538246,215.4385947,1617.636678,3935.071228,3585.849302,1493.927866,3651.74406,11318.76389,1659.335538,1412.071828,2697.40262,1094.773412,45.02052135
2877,4,120,22,4563.724918,6171.347066,9784.295467,11753.57188,1347.481367,5006.74185,4131.214671,3029.153423,1995.195948,196.8558197,1565.860873,3601.676621,3282.042141,1419.268278,3469.246823,10796.33888,1582.747813,1346.896723,2572.902224,1044.243424,42.94256952
2878,4,120,23,4486.222652,6006.435151,9177.216085,11463.97033,1263.867477,4696.063596,3874.864613,2841.18845,1871.390086,184.640526,1526.11934,3381.266652,3081.19268,1358.592579,3320.931681,10363.7863,1519.335423,1292.933647,2469.81955,1002.406076,41.22208637
2879,4,120,24,4360.329708,5918.152526,8731.147037,11204.61511,1202.611588,4468.459391,3687.061475,2703.484514,1780.689386,175.69155,1525.987399,3220.428248,2934.628045,1320.151586,3226.966857,10092.01689,1479.493914,1259.029068,2405.053509,976.1199967,40.14112023
2880,5,121,1,4350.624648,5842.908982,8389.285033,11083.3092,1156.420726,4296.831252,3545.445888,2599.646933,1712.295253,168.9434494,1521.98414,3095.860691,2821.115363,1305.791279,3191.864652,10086.81119,1478.730755,1258.37963,2403.812924,975.6164904,40.12041446
2881,5,121,2,4387.123027,5965.833625,8155.148082,11040.97377,1141.086028,4239.853191,3498.43156,2565.174357,1689.58939,166.7031775,1567.336878,3062.606611,2790.812451,1328.272918,3246.818569,10260.26874,1504.159705,1280.019319,2445.150023,992.3936508,40.810344
2882,5,121,3,4404.096391,6041.396207,8132.498322,11078.34179,1131.072205,4202.645531,3467.730391,2542.663168,1674.762068,165.2402412,1620.898048,3048.729774,2778.167128,1366.204822,3339.53898,10489.68879,1537.79278,1308.640605,2499.823681,1014.583615,41.72286502
2883,5,121,4,4561.750756,6213.432466,8176.19583,11246.95765,1147.14007,4262.34777,3516.99252,2578.783912,1698.553521,167.5876227,1668.349449,3133.572073,2855.48001,1446.180359,3535.030475,10846.86942,1590.155611,1353.200658,2584.944283,1049.130838,43.14355536
2884,5,121,5,4693.928355,6434.058825,8283.15829,11658.18972,1193.668526,4435.230283,3659.643129,2683.380409,1767.447525,174.385043,1752.594468,3310.218667,3016.449921,1529.844587,3739.538573,11409.10921,1672.5802,1423.342855,2718.933037,1103.511792,45.37987098
2885,5,121,6,4848.479427,6701.93461,8741.545967,11904.34582,1219.895975,4532.681774,3740.053313,2742.340013,1806.282126,178.2166552,1797.23521,3438.816548,3133.635252,1585.046911,3874.474646,11875.93478,1741.017024,1481.581655,2830.183392,1148.664091,47.23667535
2886,5,121,7,4926.867422,6878.913676,9297.030379,12135.28007,1242.808174,4617.815021,3810.299339,2793.846896,1840.207883,181.5639369,1806.699395,3520.547956,3208.113322,1619.273521,3958.13787,12132.07097,1778.566698,1513.535914,2891.223843,1173.438095,48.25546019
2887,5,121,8,5015.225068,6927.944159,9739.977068,12357.36121,1269.602974,4717.374578,3892.448951,2854.081911,1879.882552,185.4784343,1815.332004,3606.653885,3286.577692,1621.544396,3963.688777,12266.47845,1798.27089,1530.303911,2923.254821,1186.438254,48.79006756
2888,5,121,9,5032.350254,6949.589684,10129.16877,12492.5223,1295.111754,4812.155761,3970.655783,2911.42594,1917.65303,189.205055,1798.258668,3655.895178,3331.449016,1638.363962,4004.802376,12286.88247,1801.262129,1532.849415,2928.117354,1188.411772,48.87122482
2889,5,121,10,5022.279465,6975.230467,10389.1538,12499.69641,1321.68569,4910.894667,4052.128251,2971.164449,1957.000668,193.0872859,1770.66679,3674.556537,3348.454254,1631.678114,3988.459546,12317.40662,1805.736982,1536.657453,2935.39164,1191.364128,48.99263499
